step,game_name,model_mode,observations,actions,selection_info,joint_actions,payoffs,rewards,infos,terminations,truncations
0,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
11,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 11/50 (steps remaining: 39)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 11/50 (steps remaining: 39)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""A""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 12, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 12, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
12,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: A\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 12/50 (steps remaining: 38)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: A\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 12/50 (steps remaining: 38)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 13, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 13, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
13,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 13/50 (steps remaining: 37)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 13/50 (steps remaining: 37)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 14, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 14, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
14,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 14/50 (steps remaining: 36)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 14/50 (steps remaining: 36)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 15, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 15, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
15,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 15/50 (steps remaining: 35)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 15/50 (steps remaining: 35)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 16, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 16, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
16,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 16/50 (steps remaining: 34)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 16/50 (steps remaining: 34)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 17, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 17, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
17,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 17/50 (steps remaining: 33)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 17/50 (steps remaining: 33)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 18, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 18, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
18,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 18/50 (steps remaining: 32)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 18/50 (steps remaining: 32)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 19, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 19, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
19,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 19/50 (steps remaining: 31)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 19/50 (steps remaining: 31)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 20, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 20, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
20,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 20/50 (steps remaining: 30)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 20/50 (steps remaining: 30)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 21, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 21, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
21,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 21/50 (steps remaining: 29)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 21/50 (steps remaining: 29)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 22, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 22, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
22,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 22/50 (steps remaining: 28)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 22/50 (steps remaining: 28)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 23, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 23, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
23,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 23/50 (steps remaining: 27)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 23/50 (steps remaining: 27)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""A""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 24, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 24, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
24,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: A\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 24/50 (steps remaining: 26)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: A\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 24/50 (steps remaining: 26)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 25, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 25, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
25,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 25/50 (steps remaining: 25)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 25/50 (steps remaining: 25)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 26, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 26, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
